review_id,user_id,destination_id,rating,review_text,review_timestamp
939,859,14,3,Could be better organized.,2021-11-11 22:45:55
940,450,12,2,Not worth the price.,2024-06-25 06:44:33
941,409,7,4,Amazing experience!,2022-12-10 17:42:23
942,335,5,3,A must-see attraction.,2020-02-19 00:05:02
943,354,4,5,Would visit again.,2023-05-05 20:32:44
944,42,10,4,A must-see attraction.,2022-04-10 13:05:01
945,954,12,4,Exceeded my expectations.,2021-03-04 02:04:40
946,508,3,1,Exceeded my expectations.,2022-10-30 20:13:50
947,768,4,4,Exceeded my expectations.,2022-07-17 16:32:00
948,640,10,1,Amazing experience!,2021-04-20 20:12:51
949,728,9,3,A must-see attraction.,2023-10-12 20:24:22
950,757,11,2,Could be better organized.,2024-04-06 12:29:48
951,374,12,1,Would visit again.,2020-09-22 14:41:39
952,901,6,3,Exceeded my expectations.,2021-11-06 18:34:09
953,571,4,1,Exceeded my expectations.,2024-03-24 12:30:26
954,465,6,3,Crowded but impressive.,2021-03-07 02:40:34
955,92,3,4,Would visit again.,2023-07-18 21:44:28
956,267,4,5,Not worth the price.,2023-05-20 12:02:54
957,490,11,5,Not worth the price.,2022-06-15 13:26:25
958,767,7,1,A must-see attraction.,2024-10-09 12:30:50
959,625,13,1,Could be better organized.,2024-02-01 20:30:04
960,851,6,1,Exceeded my expectations.,2024-10-13 20:44:50
961,714,10,1,Crowded but impressive.,2024-04-17 14:01:03
962,67,8,4,Not worth the price.,2023-02-24 13:27:18
963,71,3,5,Exceeded my expectations.,2022-05-11 15:43:45
964,307,2,3,Crowded but impressive.,2021-05-28 07:03:07
965,348,4,1,A must-see attraction.,2022-05-06 05:40:34
966,635,9,2,Crowded but impressive.,2022-01-29 18:00:51
967,530,13,3,Exceeded my expectations.,2024-11-07 01:27:39
968,488,5,4,A must-see attraction.,2023-09-11 13:12:12
969,359,7,3,Crowded but impressive.,2020-04-24 00:34:51
970,493,1,3,Not worth the price.,2022-07-30 08:44:57
971,743,10,3,Exceeded my expectations.,2021-10-15 05:08:26
972,654,14,3,Would visit again.,2023-09-03 21:29:51
973,550,8,4,Amazing experience!,2022-11-10 19:16:23
974,881,7,5,Would visit again.,2021-03-13 15:34:58
975,744,1,5,Not worth the price.,2020-06-16 01:14:45
976,499,7,2,Not worth the price.,2020-12-15 16:34:57
977,355,4,3,Crowded but impressive.,2023-12-12 00:23:38
978,478,2,1,Exceeded my expectations.,2020-05-28 07:39:14
979,113,2,3,Exceeded my expectations.,2022-02-22 17:57:12
980,474,8,2,Could be better organized.,2022-06-12 23:10:53
981,630,5,2,Exceeded my expectations.,2020-08-10 22:33:23
982,839,11,3,Exceeded my expectations.,2024-07-25 00:47:06
983,496,3,2,Not worth the price.,2023-02-08 21:25:51
984,480,9,3,A must-see attraction.,2022-03-01 21:32:47
985,107,4,3,Not worth the price.,2024-02-24 12:51:17
986,317,2,4,Crowded but impressive.,2022-10-18 13:01:51
987,897,11,3,A must-see attraction.,2021-10-26 20:44:54
988,635,11,3,Would visit again.,2022-01-08 18:42:13
989,882,3,5,Not worth the price.,2023-03-04 11:53:43
990,358,9,1,Could be better organized.,2024-12-13 10:30:34
991,805,14,3,A must-see attraction.,2022-07-25 10:53:53
992,853,8,3,Crowded but impressive.,2020-10-30 14:36:35
993,670,7,4,Amazing experience!,2021-04-27 18:16:01
994,807,9,3,Exceeded my expectations.,2020-12-31 05:44:38
995,796,4,4,Would visit again.,2022-01-10 11:37:56
996,219,12,3,A must-see attraction.,2020-01-06 20:15:15
997,308,1,4,Amazing experience!,2022-02-20 18:20:47
998,411,13,5,A must-see attraction.,2020-10-25 07:28:18
999,261,12,4,Exceeded my expectations.,2025-01-06 15:41:14
1000,501,12,2,Not worth the price.,2021-01-21 18:18:56
1001,570,6,3,Crowded but impressive.,2022-11-22 11:38:27
1002,43,9,2,A must-see attraction.,2022-05-30 11:55:12
1003,382,12,4,Amazing experience!,2021-01-16 02:16:56
1004,473,1,2,Crowded but impressive.,2023-04-21 10:02:33
1005,104,1,1,A must-see attraction.,2022-12-16 23:53:04
1006,631,11,1,Exceeded my expectations.,2020-05-02 03:26:22
1007,777,2,4,Exceeded my expectations.,2020-04-19 13:36:54
1008,963,7,4,Crowded but impressive.,2022-04-17 23:03:32
1009,589,1,4,Crowded but impressive.,2023-09-05 15:45:34
1010,718,10,2,Crowded but impressive.,2022-08-29 05:13:35
1011,322,11,1,A must-see attraction.,2021-04-29 23:20:45
1012,113,12,3,Crowded but impressive.,2022-01-04 07:35:13
1013,681,9,5,A must-see attraction.,2023-10-15 02:15:10
1014,412,11,2,Not worth the price.,2021-09-06 23:36:38
1015,810,7,4,Would visit again.,2023-02-17 09:08:38
1016,901,11,3,Exceeded my expectations.,2024-06-25 21:59:54
1017,609,7,1,A must-see attraction.,2020-06-28 13:21:09
1018,466,3,2,Crowded but impressive.,2024-07-30 12:51:34
1019,220,5,1,Would visit again.,2021-12-17 02:07:39
1020,821,6,1,Could be better organized.,2021-08-25 06:29:53
1021,627,1,1,Not worth the price.,2021-08-11 22:43:54
1022,49,10,4,Could be better organized.,2022-08-20 18:53:04
1023,169,8,3,Crowded but impressive.,2021-12-05 08:47:47
1024,443,7,2,Not worth the price.,2024-01-30 15:17:34
1025,730,13,5,A must-see attraction.,2023-10-04 02:16:38
1026,788,14,1,Exceeded my expectations.,2022-04-12 17:46:28
1027,533,1,2,Exceeded my expectations.,2020-02-04 04:30:33
1028,681,1,4,Exceeded my expectations.,2021-12-10 09:19:05
1029,824,6,4,Could be better organized.,2023-02-07 06:17:05
1030,575,14,2,A must-see attraction.,2020-03-19 06:17:38
1031,526,3,3,Would visit again.,2023-07-13 14:38:58
1032,243,12,4,Could be better organized.,2025-01-11 02:20:05
1033,969,5,1,Would visit again.,2024-04-22 21:20:03
1034,885,13,5,A must-see attraction.,2023-08-26 08:48:14
1035,962,10,1,Amazing experience!,2021-01-27 06:18:49
1036,689,3,2,Could be better organized.,2021-05-31 12:16:28
1037,78,5,2,Not worth the price.,2021-05-09 04:52:20
1038,825,7,1,Amazing experience!,2024-12-24 08:04:26
1039,501,13,5,Crowded but impressive.,2021-03-31 22:13:42
1040,864,6,5,Could be better organized.,2022-08-09 03:00:10
1041,404,13,3,A must-see attraction.,2022-03-31 13:09:57
1042,645,11,3,A must-see attraction.,2023-03-02 16:48:50
1043,717,4,2,Not worth the price.,2022-09-11 23:08:27
1044,287,5,1,Amazing experience!,2024-06-05 23:34:05
1045,100,13,5,Exceeded my expectations.,2022-11-30 10:46:06
1046,88,4,4,A must-see attraction.,2021-08-05 18:59:47
1047,524,1,3,Would visit again.,2020-06-29 00:13:18
1048,212,9,5,Amazing experience!,2025-01-16 17:38:15
1049,222,8,4,Crowded but impressive.,2022-07-23 21:20:38
1050,800,2,5,Could be better organized.,2022-05-18 05:55:22
1051,883,8,1,Not worth the price.,2023-04-01 20:07:18
1052,687,3,2,Amazing experience!,2020-08-19 11:10:58
1053,268,11,5,Would visit again.,2021-09-08 04:16:42
1054,249,6,3,Amazing experience!,2020-10-29 18:05:43
1055,114,3,4,Would visit again.,2024-08-10 00:16:41
1056,213,7,1,Would visit again.,2020-01-06 00:45:12
1057,521,8,4,Not worth the price.,2023-12-27 05:45:41
1058,930,8,1,Exceeded my expectations.,2024-11-15 06:43:08
1059,11,7,4,A must-see attraction.,2020-12-02 19:26:23
1060,995,9,2,Could be better organized.,2023-12-15 19:18:25
1061,387,3,5,Not worth the price.,2020-01-09 00:39:03
1062,495,7,4,Exceeded my expectations.,2020-07-23 01:29:18
1063,652,7,2,Amazing experience!,2024-03-30 07:12:58
1064,151,1,3,Crowded but impressive.,2024-06-14 14:54:41
1065,866,9,4,Crowded but impressive.,2020-06-02 05:59:36
1066,673,5,1,Crowded but impressive.,2023-04-26 11:21:44
1067,834,10,2,Amazing experience!,2021-12-03 17:48:55
1068,908,14,2,A must-see attraction.,2022-07-12 21:44:22
1069,671,6,4,Not worth the price.,2023-08-27 02:21:51
1070,479,5,1,Crowded but impressive.,2020-09-15 20:22:59
1071,411,1,3,Exceeded my expectations.,2021-12-17 17:34:00
1072,624,11,1,A must-see attraction.,2022-02-16 06:13:27
1073,816,13,5,Amazing experience!,2024-10-20 00:37:35
1074,737,12,4,Exceeded my expectations.,2020-02-18 01:12:52
1075,235,5,2,Not worth the price.,2020-12-21 17:11:30
1076,723,10,4,Exceeded my expectations.,2020-06-13 21:57:14
1077,127,9,1,Exceeded my expectations.,2023-03-07 05:50:27
1078,573,10,1,Would visit again.,2023-05-18 18:22:20
1079,558,3,5,A must-see attraction.,2023-12-14 07:07:30
1080,978,1,4,Not worth the price.,2021-06-28 04:14:41
1081,121,6,2,Amazing experience!,2022-02-12 12:24:56
1082,653,7,2,Could be better organized.,2022-11-25 05:26:31
1083,976,3,4,Could be better organized.,2020-01-11 17:02:50
1084,144,3,1,A must-see attraction.,2024-11-10 05:41:09
1085,753,13,1,Crowded but impressive.,2024-05-03 15:38:31
1086,467,6,3,Crowded but impressive.,2020-02-02 12:17:33
1087,145,14,5,Would visit again.,2021-09-10 05:31:44
1088,792,6,5,Would visit again.,2024-04-13 06:36:18
1089,848,5,2,Exceeded my expectations.,2020-09-13 21:17:01
1090,5,7,3,A must-see attraction.,2022-01-13 12:28:37
1091,907,13,3,Could be better organized.,2020-09-19 09:52:15
1092,492,5,3,Not worth the price.,2023-03-18 11:37:30
1093,588,4,3,Amazing experience!,2020-03-21 18:34:24
1094,898,3,1,Not worth the price.,2020-05-26 06:54:16
1095,930,13,1,Would visit again.,2024-08-14 06:57:57
1096,251,4,1,Crowded but impressive.,2022-10-23 13:49:49
1097,377,9,5,Exceeded my expectations.,2024-02-07 02:46:09
1098,580,10,1,Would visit again.,2022-11-18 20:20:02
1099,828,13,5,A must-see attraction.,2020-11-06 14:01:28
1100,505,8,1,Could be better organized.,2024-02-18 17:44:57
1101,717,1,2,Amazing experience!,2022-12-09 02:52:02
1102,421,9,4,Amazing experience!,2024-11-15 15:37:38
1103,311,2,2,Not worth the price.,2023-04-01 19:00:13
1104,5,6,1,A must-see attraction.,2022-02-26 04:38:18
1105,554,13,2,Could be better organized.,2024-09-21 04:43:26
1106,605,6,2,Would visit again.,2023-10-24 13:33:32
1107,395,9,3,Amazing experience!,2024-09-27 15:12:53
1108,465,13,4,A must-see attraction.,2023-12-15 01:07:19
1109,887,11,4,Could be better organized.,2020-07-07 09:43:18
1110,10,7,3,Would visit again.,2022-08-21 15:30:16
1111,333,11,5,Could be better organized.,2023-11-14 18:43:38
1112,693,11,2,Could be better organized.,2020-09-05 15:23:12
1113,655,13,4,Could be better organized.,2022-01-04 06:21:26
1114,46,4,2,Would visit again.,2022-03-31 19:55:51
1115,595,13,4,Exceeded my expectations.,2023-11-02 19:04:21
1116,342,13,4,Not worth the price.,2022-11-23 05:33:10
1117,120,13,1,Not worth the price.,2024-08-13 13:28:05
1118,288,9,1,Crowded but impressive.,2022-07-31 20:24:20
1119,718,14,4,Exceeded my expectations.,2021-11-05 20:50:25
1120,864,2,5,Amazing experience!,2022-12-06 03:11:33
1121,397,1,3,Could be better organized.,2022-06-18 11:26:10
1122,167,8,1,A must-see attraction.,2025-01-20 14:03:33
1123,799,14,5,Not worth the price.,2024-12-06 03:09:37
1124,736,5,4,A must-see attraction.,2020-12-30 15:31:06
1125,108,2,1,A must-see attraction.,2024-11-24 23:23:30
1126,485,7,3,A must-see attraction.,2023-01-29 20:57:04
1127,297,11,3,A must-see attraction.,2022-11-26 18:09:27
1128,473,3,5,Crowded but impressive.,2023-11-17 11:37:09
1129,156,3,4,Exceeded my expectations.,2024-11-26 11:32:46
1130,216,5,5,Not worth the price.,2022-04-13 18:36:21
1131,966,11,1,Could be better organized.,2021-09-23 08:59:50
1132,594,1,5,Crowded but impressive.,2022-03-12 00:32:10
1133,980,11,4,Crowded but impressive.,2022-12-19 21:59:27
1134,760,7,1,Could be better organized.,2023-09-09 23:56:05
1135,389,12,5,Exceeded my expectations.,2025-01-30 05:46:52
1136,187,14,4,Amazing experience!,2021-11-09 19:20:16
1137,532,3,4,Could be better organized.,2024-08-29 03:30:22
1138,488,1,5,Could be better organized.,2023-10-07 21:58:58
1139,905,8,4,A must-see attraction.,2025-01-26 03:40:23
1140,384,8,1,Could be better organized.,2021-09-29 06:54:03
1141,584,10,4,Would visit again.,2023-03-14 23:07:22
1142,229,8,4,Crowded but impressive.,2021-07-24 20:28:12
1143,901,12,4,Amazing experience!,2020-09-22 07:48:35
1144,57,8,2,Not worth the price.,2021-01-17 18:39:35
1145,134,9,5,A must-see attraction.,2021-06-19 14:25:28
1146,192,11,1,A must-see attraction.,2024-08-03 14:24:52
1147,991,11,2,Not worth the price.,2021-09-18 17:03:10
1148,168,4,2,Exceeded my expectations.,2022-01-21 10:07:08
1149,54,13,2,Would visit again.,2025-01-05 03:51:07
1150,952,4,3,Not worth the price.,2023-03-23 18:38:35
1151,24,13,4,Could be better organized.,2020-03-26 12:46:55
1152,855,14,4,Crowded but impressive.,2022-03-14 09:52:15
1153,725,4,1,A must-see attraction.,2022-12-04 02:49:41
1154,671,3,2,Not worth the price.,2023-09-21 17:15:10
1155,551,7,3,Could be better organized.,2021-03-12 18:00:59
1156,614,5,1,Would visit again.,2024-04-20 14:47:02
1157,352,4,4,Exceeded my expectations.,2020-05-30 20:54:27
1158,34,13,4,Could be better organized.,2022-04-03 00:27:25
1159,260,9,5,Not worth the price.,2022-06-11 12:17:06
1160,545,8,3,Would visit again.,2020-11-27 07:11:36
1161,120,10,5,Could be better organized.,2020-01-31 11:10:04
1162,263,3,3,Not worth the price.,2022-08-24 07:11:52
1163,927,3,5,Could be better organized.,2020-01-21 01:47:47
1164,332,4,4,A must-see attraction.,2022-07-29 09:42:08
1165,994,3,3,Not worth the price.,2020-04-02 18:47:24
1166,492,9,4,Crowded but impressive.,2024-07-04 18:11:51
1167,653,8,5,A must-see attraction.,2020-03-26 04:03:47
1168,696,3,1,Would visit again.,2025-01-07 08:25:43
1169,974,3,2,Amazing experience!,2022-02-12 22:43:19
1170,910,2,4,Amazing experience!,2020-10-16 00:49:19
1171,637,12,3,Crowded but impressive.,2023-05-31 17:53:05
1172,988,7,2,Crowded but impressive.,2024-11-26 17:06:26
1173,678,3,5,Could be better organized.,2024-01-06 09:01:54
1174,580,9,4,Would visit again.,2024-06-01 16:52:02
1175,509,4,1,Not worth the price.,2021-05-04 08:27:22
1176,825,5,5,Not worth the price.,2023-06-23 18:16:18
1177,178,10,1,A must-see attraction.,2024-11-29 00:51:27
1178,402,5,3,Amazing experience!,2023-08-19 23:39:06
1179,9,4,2,Could be better organized.,2021-07-21 18:55:27
1180,555,9,5,Amazing experience!,2024-01-03 08:51:22
1181,5,1,3,Amazing experience!,2020-05-08 09:35:53
1182,184,9,4,Not worth the price.,2022-11-17 14:33:10
1183,702,2,2,Amazing experience!,2021-04-02 03:31:18
1184,698,3,1,Amazing experience!,2024-02-28 13:49:05
1185,370,5,3,Not worth the price.,2020-07-26 14:42:06
1186,408,5,5,A must-see attraction.,2021-03-03 03:55:43
1187,675,14,1,Amazing experience!,2022-04-15 22:34:41
1188,416,7,2,Could be better organized.,2023-12-20 06:20:25
1189,328,11,1,Could be better organized.,2020-10-30 11:11:31
1190,365,3,4,Exceeded my expectations.,2024-11-09 12:12:06
1191,459,5,3,Would visit again.,2020-06-06 19:58:51
1192,236,14,4,Amazing experience!,2024-02-04 06:56:47
1193,548,13,3,Not worth the price.,2024-08-13 14:02:49
1194,955,13,2,Would visit again.,2020-02-11 14:56:22
1195,587,6,5,A must-see attraction.,2021-03-16 10:17:48
1196,924,4,5,Would visit again.,2023-05-21 05:18:31
1197,548,12,1,A must-see attraction.,2020-06-01 03:47:34
1198,815,2,3,Not worth the price.,2023-10-15 21:58:56
1199,609,3,2,Would visit again.,2023-05-31 21:46:32
1200,498,2,3,Exceeded my expectations.,2024-07-09 09:22:32
1201,351,9,1,Crowded but impressive.,2023-12-01 02:42:33
1202,8,2,3,Amazing experience!,2020-11-27 23:52:06
1203,580,7,4,Crowded but impressive.,2024-02-10 19:58:13
1204,686,3,1,Crowded but impressive.,2021-02-05 04:22:31
1205,359,2,5,Would visit again.,2020-05-23 14:25:33
1206,123,14,5,Would visit again.,2024-09-03 21:15:03
1207,742,12,3,Would visit again.,2022-01-10 07:04:00
1208,233,12,2,Crowded but impressive.,2023-10-29 23:41:36
1209,862,1,3,Crowded but impressive.,2021-09-06 05:53:23
1210,773,8,5,Not worth the price.,2024-04-19 14:22:04
1211,166,10,1,Not worth the price.,2024-07-21 19:43:48
1212,988,11,3,Not worth the price.,2021-01-23 00:41:37
1213,80,7,2,Could be better organized.,2023-10-10 07:34:51
1214,86,5,5,Would visit again.,2020-03-01 06:21:53
1215,926,13,4,Not worth the price.,2023-11-28 14:05:21
1216,310,12,1,Could be better organized.,2022-08-20 10:20:52
1217,937,3,3,Crowded but impressive.,2023-12-24 05:31:12
1218,847,4,5,A must-see attraction.,2021-05-07 06:59:12
1219,395,3,3,Crowded but impressive.,2020-09-04 16:58:59
1220,530,9,2,Exceeded my expectations.,2020-08-05 18:16:47
1221,183,5,5,Could be better organized.,2023-12-30 16:49:51
1222,746,8,2,Could be better organized.,2023-09-11 03:31:28
1223,726,13,4,A must-see attraction.,2021-06-17 22:08:43
1224,904,13,3,Not worth the price.,2021-08-17 06:04:34
1225,651,5,2,Exceeded my expectations.,2022-11-30 10:41:34
1226,881,5,5,A must-see attraction.,2024-05-31 03:23:38
1227,508,3,5,Could be better organized.,2023-03-15 09:48:11
1228,371,8,1,Not worth the price.,2023-06-15 17:03:20
1229,771,12,3,Would visit again.,2024-05-30 00:12:12
1230,888,11,1,Could be better organized.,2021-05-01 19:46:47
1231,629,10,1,Could be better organized.,2021-12-04 09:11:28
1232,277,9,1,Exceeded my expectations.,2022-07-11 05:10:18
1233,129,5,4,Crowded but impressive.,2023-07-25 01:08:01
1234,985,1,1,Exceeded my expectations.,2020-06-03 20:17:14
1235,582,5,1,Crowded but impressive.,2020-07-23 11:33:39
1236,430,12,3,A must-see attraction.,2021-12-09 12:58:39
1237,490,7,2,Not worth the price.,2021-06-05 07:31:27
1238,416,7,2,Would visit again.,2023-02-11 00:30:15
1239,268,10,2,Amazing experience!,2021-11-17 01:48:49
1240,423,13,5,Would visit again.,2020-06-13 19:47:40
1241,610,13,1,Exceeded my expectations.,2022-04-13 23:35:48
1242,946,14,1,Amazing experience!,2022-10-28 18:15:26
1243,152,8,2,Amazing experience!,2020-12-19 02:16:31
1244,771,8,2,Could be better organized.,2021-07-20 07:42:57
1245,406,5,1,Not worth the price.,2024-03-06 13:08:15
1246,984,14,3,A must-see attraction.,2024-11-10 19:56:08
1247,993,13,1,Amazing experience!,2020-07-23 08:33:51
1248,535,5,2,Crowded but impressive.,2021-11-23 03:14:56
1249,223,6,5,Crowded but impressive.,2022-04-27 20:42:12
1250,460,13,3,Would visit again.,2021-05-05 14:58:05
1251,590,9,2,Could be better organized.,2022-09-30 15:45:06
1252,632,7,4,Exceeded my expectations.,2024-02-04 08:17:27
1253,807,8,1,Not worth the price.,2022-02-13 05:25:25
1254,884,10,1,Could be better organized.,2021-06-08 11:26:24
1255,171,7,2,Exceeded my expectations.,2022-07-24 18:43:01
1256,477,12,2,A must-see attraction.,2022-10-05 00:32:24
1257,11,1,2,Would visit again.,2024-10-14 10:59:43
1258,17,10,1,Exceeded my expectations.,2020-06-21 17:59:40
1259,443,5,4,A must-see attraction.,2020-07-28 21:10:02
1260,886,14,3,Not worth the price.,2021-03-28 12:22:31
1261,463,9,4,Would visit again.,2022-10-06 09:15:34
1262,326,5,1,Exceeded my expectations.,2022-06-01 19:01:43
1263,181,11,2,Amazing experience!,2023-05-29 11:20:52
1264,635,8,5,Would visit again.,2020-07-09 00:48:16
1265,753,7,4,Not worth the price.,2022-04-11 12:38:41
1266,969,10,2,Crowded but impressive.,2021-09-02 08:35:27
1267,314,4,5,A must-see attraction.,2024-12-30 05:50:21
1268,20,5,3,Could be better organized.,2021-10-20 16:44:10
1269,758,13,5,Could be better organized.,2021-07-23 06:13:26
1270,811,12,3,Would visit again.,2024-05-14 00:41:50
1271,481,9,2,Not worth the price.,2023-11-19 20:03:06
1272,203,4,5,Amazing experience!,2021-11-18 14:26:50
1273,253,1,4,Would visit again.,2022-05-11 08:04:48
1274,349,4,2,Amazing experience!,2021-07-15 16:34:06
1275,236,7,3,Amazing experience!,2021-07-09 05:50:07
1276,157,5,4,Not worth the price.,2020-03-08 05:30:20
1277,649,10,5,Not worth the price.,2021-08-16 00:51:07
1278,732,14,4,Would visit again.,2020-06-19 18:28:01
1279,248,4,3,Amazing experience!,2022-10-04 05:51:19
1280,938,2,4,Amazing experience!,2021-01-24 22:57:52
1281,255,14,2,Not worth the price.,2020-10-24 18:10:04
1282,839,1,4,Exceeded my expectations.,2020-10-05 22:03:57
1283,375,6,3,Crowded but impressive.,2024-03-29 06:30:31
1284,56,13,5,Not worth the price.,2020-06-11 13:48:09
1285,280,3,2,Exceeded my expectations.,2022-07-18 10:31:17
1286,970,6,4,Not worth the price.,2020-08-09 05:32:08
1287,81,10,5,Would visit again.,2023-02-27 16:47:58
1288,833,6,1,Would visit again.,2022-09-23 12:14:58
1289,239,9,1,A must-see attraction.,2024-05-24 20:48:26
1290,78,10,1,Could be better organized.,2022-02-14 01:32:53
1291,843,12,3,Amazing experience!,2022-12-21 05:26:10
1292,733,12,2,Exceeded my expectations.,2022-08-21 07:46:39
1293,626,5,1,Crowded but impressive.,2024-01-01 15:00:20
1294,113,6,4,Could be better organized.,2022-09-02 17:56:00
1295,367,8,1,A must-see attraction.,2023-09-04 22:21:05
1296,817,4,2,Crowded but impressive.,2021-02-12 10:26:13
1297,285,7,2,Amazing experience!,2023-08-30 18:36:58
1298,124,12,4,Would visit again.,2020-08-19 06:09:44
1299,688,11,5,Exceeded my expectations.,2023-02-07 00:48:07
1300,914,12,4,Would visit again.,2022-09-08 14:23:53
1301,135,1,1,A must-see attraction.,2023-09-16 00:58:35
1302,963,2,3,Amazing experience!,2022-06-17 09:27:53
1303,158,1,3,Crowded but impressive.,2024-10-13 05:52:10
1304,676,7,5,Could be better organized.,2023-01-18 19:38:58
1305,684,11,4,Crowded but impressive.,2023-10-15 18:52:41
1306,472,2,3,Would visit again.,2021-11-01 09:07:04
1307,710,7,1,Crowded but impressive.,2020-05-10 14:11:47
1308,764,13,5,Amazing experience!,2020-12-05 14:19:07
1309,46,2,3,Could be better organized.,2023-07-21 10:20:59
1310,751,2,1,Exceeded my expectations.,2021-11-03 19:04:01
1311,615,3,4,Could be better organized.,2024-05-14 05:10:41
1312,538,9,5,Amazing experience!,2024-07-29 08:14:04
1313,609,4,1,Not worth the price.,2023-04-28 23:37:24
1314,673,2,4,Would visit again.,2024-09-19 21:33:13
1315,536,2,4,Crowded but impressive.,2024-01-09 23:17:28
1316,725,9,3,Amazing experience!,2024-06-26 16:56:33
1317,837,11,3,A must-see attraction.,2025-01-25 08:22:12
1318,47,6,1,Exceeded my expectations.,2025-01-10 19:57:54
1319,391,6,4,Could be better organized.,2024-09-25 22:20:26
1320,550,13,2,A must-see attraction.,2024-01-27 01:27:35
1321,181,9,1,Amazing experience!,2024-01-28 17:18:41
1322,973,3,4,Would visit again.,2020-01-06 12:32:51
1323,742,11,5,Amazing experience!,2022-06-21 04:32:09
1324,459,3,2,A must-see attraction.,2021-10-16 20:46:19
1325,361,7,3,Amazing experience!,2023-12-19 03:40:54
1326,529,4,1,Crowded but impressive.,2021-11-20 13:25:37
1327,51,13,4,Crowded but impressive.,2023-10-09 17:37:33
1328,976,9,5,Crowded but impressive.,2024-11-04 23:23:13
1329,381,2,3,Not worth the price.,2022-06-01 12:43:18
1330,623,9,2,A must-see attraction.,2023-12-04 16:15:00
1331,914,2,3,A must-see attraction.,2024-02-02 19:29:30
1332,270,10,1,A must-see attraction.,2023-03-23 06:11:11
1333,540,9,4,A must-see attraction.,2023-03-03 13:08:57
1334,71,14,5,Not worth the price.,2024-03-06 19:11:18
1335,915,2,1,A must-see attraction.,2022-08-03 11:53:27
1336,363,7,1,Not worth the price.,2023-02-09 09:24:06
1337,841,7,2,Not worth the price.,2022-02-12 10:35:41
1338,949,13,1,Crowded but impressive.,2020-05-31 15:52:28
1339,939,11,4,Would visit again.,2025-01-02 15:03:17
1340,955,3,1,Exceeded my expectations.,2020-04-10 13:51:44
1341,138,6,5,Could be better organized.,2022-12-11 07:10:19
1342,439,6,2,Would visit again.,2023-12-30 09:16:05
1343,721,8,4,Could be better organized.,2022-01-21 17:24:47
1344,19,11,2,Amazing experience!,2023-03-22 01:06:13
1345,508,12,5,A must-see attraction.,2020-12-02 08:51:04
1346,607,13,2,Could be better organized.,2023-07-15 11:36:08
1347,111,6,3,Crowded but impressive.,2024-02-01 19:40:17
1348,690,3,1,Could be better organized.,2020-11-17 13:15:09
1349,148,5,1,Would visit again.,2023-03-10 22:11:15
1350,979,14,3,Not worth the price.,2022-09-25 02:07:43
1351,25,11,1,Not worth the price.,2022-07-07 23:30:25
1352,605,1,5,Exceeded my expectations.,2020-04-23 07:59:53
1353,682,10,5,Crowded but impressive.,2021-10-10 15:49:43
1354,582,14,4,A must-see attraction.,2023-11-24 17:25:17
1355,243,9,5,A must-see attraction.,2021-02-23 18:07:50
1356,318,7,1,A must-see attraction.,2021-10-28 14:23:20
1357,14,4,3,Would visit again.,2024-06-22 16:43:48
1358,226,13,1,Amazing experience!,2020-04-02 22:09:04
1359,595,2,3,Would visit again.,2022-08-30 01:22:42
1360,162,10,3,Crowded but impressive.,2021-12-03 05:40:32
1361,19,8,3,Amazing experience!,2023-09-21 20:00:09
1362,582,10,4,Not worth the price.,2022-04-23 10:15:43
1363,424,13,4,Would visit again.,2024-05-09 16:20:32
1364,635,8,2,Not worth the price.,2020-11-05 23:50:40
1365,535,10,4,Would visit again.,2021-03-27 08:16:31
1366,345,3,4,Could be better organized.,2022-10-13 21:43:55
1367,648,7,1,Amazing experience!,2021-05-30 12:54:18
1368,131,4,1,Would visit again.,2021-11-28 08:33:32
1369,919,5,1,Not worth the price.,2023-04-02 14:00:09
1370,762,8,4,Could be better organized.,2020-11-13 03:58:27
1371,189,6,1,Exceeded my expectations.,2023-02-20 07:50:29
1372,532,10,1,Could be better organized.,2022-03-26 05:33:13
1373,105,9,2,Could be better organized.,2024-04-23 16:48:09
1374,904,1,3,Amazing experience!,2023-07-06 13:55:19
1375,413,7,1,Exceeded my expectations.,2024-08-11 18:12:23
1376,821,2,2,Would visit again.,2024-12-04 05:55:26
1377,131,8,5,Crowded but impressive.,2022-07-02 03:43:59
1378,790,5,4,Exceeded my expectations.,2020-04-14 12:47:17
1379,598,9,4,Could be better organized.,2021-08-24 19:23:20
1380,427,2,3,Would visit again.,2024-01-11 12:48:39
1381,401,10,3,Could be better organized.,2024-09-09 22:24:04
1382,830,13,3,Not worth the price.,2022-07-30 04:10:15
1383,160,1,2,Would visit again.,2022-03-17 07:20:01
1384,711,9,2,Not worth the price.,2024-07-25 10:35:22
1385,558,14,4,Would visit again.,2020-08-07 00:36:24
1386,251,14,4,Would visit again.,2023-12-06 10:58:36
1387,79,5,3,Amazing experience!,2021-12-04 06:54:18
1388,966,2,1,Crowded but impressive.,2020-04-08 01:44:39
1389,713,3,4,Exceeded my expectations.,2023-03-28 15:12:16
1390,647,10,1,Not worth the price.,2021-01-12 13:18:49
1391,619,13,2,Exceeded my expectations.,2024-11-17 14:08:14
1392,419,1,4,Amazing experience!,2020-03-17 03:23:43
1393,271,8,1,Could be better organized.,2024-04-06 16:09:33
1394,582,14,1,Could be better organized.,2020-11-12 16:52:35
1395,835,10,5,Would visit again.,2022-09-06 16:35:26
